state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors
Jharkhand,Jamshedpur,Deepak Kumar Giri,MALE,37,GENERAL,IND,Tractor Chalata Kisan,3518,0,3518,1703279
Jharkhand,Jamshedpur,Mubin Khan,MALE,59,GENERAL,IND,Almirah,3969,0,3969,1703279
Jharkhand,Jamshedpur,Rakesh Kumar,MALE,42,GENERAL,IND,Cauliflower,3239,0,3239,1703279
Jharkhand,Jamshedpur,Shailesh Kumar Singh,MALE,49,ST,IND,Plate Containing Food,1495,1,1496,1703279
Jharkhand,Jamshedpur,Sarita Anand,FEMALE,38,GENERAL,IND,Truck,1189,2,1191,1703279
Jharkhand,Jamshedpur,Nota,NULL,NULL,NULL,NOTA,NULL,5802,11,5813,1703279
Jharkhand,Singhbhum,Geeta Kora,FEMALE,35,ST,INC,Hand,431545,270,431815,1269917
Jharkhand,Singhbhum,Pardeshi Lal Munda,MALE,31,ST,BSP,Elephant,9483,8,9491,1269917
Jharkhand,Singhbhum,Laxman Giluwa,MALE,57,ST,BJP,Lotus,359159,501,359660,1269917
Jharkhand,Singhbhum,Krishna Mardi,MALE,61,ST,JMM(U),Bottle,8640,32,8672,1269917
Jharkhand,Singhbhum,Chandra Mohan Hembrom,MALE,35,ST,SUCI(C),Battery torch,4095,3,4098,1269917
Jharkhand,Singhbhum,Pratap Singh Banara,MALE,25,ST,APoI,Coat,11286,12,11298,1269917
Jharkhand,Singhbhum,Hari Orawn,MALE,46,ST,KS,Bat,5645,2,5647,1269917
Jharkhand,Singhbhum,Anil Soren,MALE,31,ST,IND,Tractor Chalata Kisan,9151,3,9154,1269917
Jharkhand,Singhbhum,Pushpa Sinku,FEMALE,29,ST,IND,Helicopter,15215,9,15224,1269917
Jharkhand,Singhbhum,Nota,NULL,NULL,NULL,NOTA,NULL,24261,9,24270,1269917
Jharkhand,Khunti,Arjun Munda,MALE,50,ST,BJP,Lotus,381566,1072,382638,1202664
Jharkhand,Khunti,Indumati Mundu,FEMALE,50,ST,BSP,Elephant,7634,29,7663,1202664
Jharkhand,Khunti,Kali Charan Munda,MALE,57,ST,INC,Hand,380468,725,381193,1202664
Jharkhand,Khunti,Ajay Topno,MALE,50,ST,JKP,Basket containing Fruits,8770,68,8838,1202664
Jharkhand,Khunti,Abinashi Mundu,FEMALE,35,ST,HBP,Boat with Man and Sail,2362,11,2373,1202664
Jharkhand,Khunti,Neel Justine Beck,MALE,47,ST,BMSM,HOCKEY & BALL,1850,14,1864,1202664
Jharkhand,Khunti,Munna Baraik,MALE,26,ST,AHNP,CHAPATI ROLLER,1863,1,1864,1202664
Jharkhand,Khunti,Sibil Kandulna,FEMALE,64,ST,RTSGP,Envelope,3888,7,3895,1202664
Jharkhand,Khunti,Niyaran Herenj,MALE,45,ST,IND,Helicopter,4559,1,4560,1202664
Jharkhand,Khunti,Meenakshi Munda,FEMALE,40,ST,IND,Pot,10976,13,10989,1202664
Jharkhand,Khunti,Sukhram Herenj,MALE,65,ST,IND,Stool,5254,1,5255,1202664
Jharkhand,Khunti,Nota,NULL,NULL,NULL,NOTA,NULL,21236,9,21245,1202664
Jharkhand,Lohardaga,Dinesh Oraon,MALE,26,ST,AITC,Flowers and Grass,9500,143,9643,1234286
Jharkhand,Lohardaga,Sharvan Kumar Panna,MALE,40,ST,BSP,Elephant,3992,56,4048,1234286
Jharkhand,Lohardaga,Sukhdeo Bhagat,MALE,57,ST,INC,Hand,360068,1164,361232,1234286
Jharkhand,Lohardaga,Sudarshan Bhagat,MALE,52,ST,BJP,Lotus,369527,2068,371595,1234286
Jharkhand,Lohardaga,Deokumar Dhan,MALE,53,ST,JKP,Basket containing Fruits,19397,149,19546,1234286
Jharkhand,Lohardaga,Ajit Kumar Bhagat,MALE,34,ST,IND,Football,2867,13,2880,1234286
Jharkhand,Lohardaga,Amber Saurav Kunal,MALE,25,ST,IND,Balloon,1889,0,1889,1234286
Jharkhand,Lohardaga,Anand Paul Tirkey,MALE,27,ST,IND,Ganna Kisan,2297,42,2339,1234286
Jharkhand,Lohardaga,Alon Baxla,MALE,47,ST,IND,COMPUTER,2304,13,2317,1234286
Jharkhand,Lohardaga,Ekus Dhan,MALE,65,ST,IND,Football Player,2335,6,2341,1234286
Jharkhand,Lohardaga,Kalindra Oraon,MALE,43,ST,IND,Jackfruit,4052,9,4061,1234286
Jharkhand,Lohardaga,Raghunath Mahli,MALE,47,ST,IND,Tractor Chalata Kisan,8948,2,8950,1234286
Jharkhand,Lohardaga,Sanjay Oraon,MALE,41,ST,IND,Air Conditioner,10658,5,10663,1234286
Jharkhand,Lohardaga,Saniya Oraon,MALE,49,ST,IND,Helicopter,5256,7,5263,1234286
Jharkhand,Lohardaga,Nota,NULL,NULL,NULL,NOTA,NULL,10770,13,10783,1234286
Jharkhand,Palamau,Anjana Bhuiyan,FEMALE,47,SC,BSP,Elephant,53452,145,53597,1881441
Jharkhand,Palamau,Ghuran Ram,MALE,51,SC,RJD,Hurricane Lamp,276967,1086,278053,1881441
Jharkhand,Palamau,Vishnu Dayal Ram,MALE,68,SC,BJP,Lotus,753240,2419,755659,1881441
Jharkhand,Palamau,Amindra Paswan,MALE,33,SC,BLSD,Tractor Chalata Kisan,13039,8,13047,1881441
Jharkhand,Palamau,Uday Kumar Paswan,MALE,31,SC,JSVP,Auto- Rickshaw,4163,1,4164,1881441
Jharkhand,Palamau,Umesh Kumar Paswan,MALE,34,SC,VPI,Gas Cylinder,5094,5,5099,1881441
Jharkhand,Palamau,Prayag Ram,MALE,45,SC,PSS,Pressure Cooker,2774,9,2783,1881441
Jharkhand,Palamau,Baban Bhuiya,MALE,31,SC,JPJD,Diesel Pump,2857,4,2861,1881441
Jharkhand,Palamau,Balkesh Prasad Paswan,MALE,54,SC,ANC,Gramophone,4100,21,4121,1881441
Jharkhand,Palamau,Madan Ram,MALE,52,SC,CPIM,Saw,2417,3,2420,1881441
Jharkhand,Palamau,Shayam Narayn Bhuian,MALE,61,SC,BMUP,Cot,3091,2,3093,1881441
Jharkhand,Palamau,Sushma Mehta,FEMALE,40,SC,CPI(ML)(L),Flag with Three Stars,4996,8,5004,1881441
Jharkhand,Palamau,Jorawar Ram,MALE,69,SC,IND,Black Board,7260,7,7267,1881441
Jharkhand,Palamau,Dinesh Ram,MALE,40,SC,IND,Cup & Saucer,19490,1,19491,1881441
Jharkhand,Palamau,Ram Ji Paswan,MALE,65,SC,IND,Basket containing Fruits,13094,3,13097,1881441
Jharkhand,Palamau,Vijay Kumar,MALE,28,SC,IND,BELT,13958,3,13961,1881441
Jharkhand,Palamau,Vijay Ram,MALE,36,SC,IND,FLUTE,4928,1,4929,1881441
Jharkhand,Palamau,Shrawan Kumar Ravi,MALE,37,SC,IND,Bat,5850,1,5851,1881441
Jharkhand,Palamau,Satyendra Kumar Paswan,MALE,40,SC,IND,Batsman,9437,5,9442,1881441
Jharkhand,Palamau,Nota,NULL,NULL,NULL,NOTA,NULL,5762,46,5808,1881441
Jharkhand,Hazaribagh,Gopal Prasad Sahu,MALE,74,GENERAL,INC,Hand,249022,228,249250,1667465
Jharkhand,Hazaribagh,Jayant Sinha,MALE,55,GENERAL,BJP,Lotus,727359,1439,728798,1667465
Jharkhand,Hazaribagh,Bhubneshwar Prasad Mehta,MALE,73,GENERAL,CPI,Ears of Corn And Sickle,32074,35,32109,1667465
Jharkhand,Hazaribagh,Vinod Kumar,MALE,62,SC,BSP,Elephant,8768,25,8793,1667465
Jharkhand,Hazaribagh,Krishan Kumar Singh,MALE,28,ST,BHAPRAP,Ludo,1688,2,1690,1667465
Jharkhand,Hazaribagh,Jagat Kumar Soni,MALE,35,GENERAL,BHAZS,Football,1527,0,1527,1667465
Jharkhand,Hazaribagh,Bhawesh Kumar Mishra,MALE,43,GENERAL,BJKD,Water Melon,1840,2,1842,1667465
Jharkhand,Hazaribagh,Misbahul Islam,MALE,47,GENERAL,PPID,Black Board,1716,0,1716,1667465
Jharkhand,Hazaribagh,Md. Mubarak,MALE,45,GENERAL,JAC,Ganna Kisan,1795,7,1802,1667465
Jharkhand,Hazaribagh,Rajni Devi,FEMALE,39,GENERAL,JPJD,Diesel Pump,2131,6,2137,1667465
Jharkhand,Hazaribagh,Rajesh Ranjan,MALE,38,GENERAL,SUCI(C),Scissors,2179,2,2181,1667465
Jharkhand,Hazaribagh,Rameshwar Ram Kushwaha,MALE,49,GENERAL,AIFB,Lion,2393,3,2396,1667465
Jharkhand,Hazaribagh,Gautam Kumar,MALE,29,GENERAL,IND,Air Conditioner,3046,2,3048,1667465
Jharkhand,Hazaribagh,Tekochand Mahto,MALE,28,GENERAL,IND,BUCKET,5608,4,5612,1667465
Jharkhand,Hazaribagh,Md. Moin Uddin Ahmad,MALE,42,GENERAL,IND,Tractor Chalata Kisan,15659,1,15660,1667465
Jharkhand,Hazaribagh,Ramavtar Mahto,MALE,34,GENERAL,IND,Batsman,14826,3,14829,1667465
Jharkhand,Hazaribagh,Nota,NULL,NULL,NULL,NOTA,NULL,7524,15,7539,1667465
Uttarakhand,Tehri Garhwal,Pritam Singh,MALE,60,ST,INC,Hand,262171,2576,264747,1493543
Uttarakhand,Tehri Garhwal,Mala Rajya Laxmi Shah,FEMALE,68,GENERAL,BJP,Lotus,556120,9213,565333,1493543
Uttarakhand,Tehri Garhwal,Rajendra Purohit,MALE,57,GENERAL,CPIM,"Hammer, Sickle and Star",6605,21,6626,1493543
Uttarakhand,Tehri Garhwal,Satyapal,MALE,62,SC,BSP,Elephant,4498,84,4582,1493543
Uttarakhand,Tehri Garhwal,Anu Pant,MALE,32,GENERAL,UKDD,Electric Pole,708,15,723,1493543
Uttarakhand,Tehri Garhwal,Gautam Singh Bisht,MALE,46,GENERAL,SAVIPA,Cot,673,15,688,1493543
Uttarakhand,Tehri Garhwal,Jay Prakash Upadhyay,MALE,44,GENERAL,UKKD,Chair,1146,11,1157,1493543
Uttarakhand,Tehri Garhwal,(ca) Sanjay Kundaliya,MALE,47,GENERAL,UtPP,Television,1090,8,1098,1493543
Uttarakhand,Tehri Garhwal,Gopal Mani,MALE,59,GENERAL,IND,Man Blowing Turha,10540,146,10686,1493543
Uttarakhand,Tehri Garhwal,Daulat Kunwar,MALE,48,ST,IND,Cup & Saucer,1374,25,1399,1493543
Uttarakhand,Tehri Garhwal,Brij Bhushan Karanwal,MALE,41,SC,IND,Basket containing Fruits,1953,9,1962,1493543
Uttarakhand,Tehri Garhwal,Barhm Dev Jha,MALE,53,GENERAL,IND,Gas Cylinder,1444,2,1446,1493543
Uttarakhand,Tehri Garhwal,Madhu Shah,FEMALE,34,SC,IND,Bat,1470,13,1483,1493543
Uttarakhand,Tehri Garhwal,Sanjay Goyal,MALE,46,GENERAL,IND,Sewing Machine,2405,1,2406,1493543
Uttarakhand,Tehri Garhwal,Sardar Khan (pappu),MALE,57,GENERAL,IND,Truck,5454,3,5457,1493543
Uttarakhand,Tehri Garhwal,Nota,NULL,NULL,NULL,NOTA,NULL,6155,121,6276,1493543
Uttarakhand,Garhwal,Tirath Singh Rawat,MALE,55,GENERAL,BJP,Lotus,487613,19367,506980,1355796
Uttarakhand,Garhwal,Manish Khanduri,MALE,50,GENERAL,INC,Hand,202610,1701,204311,1355796
Uttarakhand,Garhwal,Dilendrr Pal Singh,MALE,42,GENERAL,UKDD,Electric Pole,5212,71,5283,1355796
Uttarakhand,Garhwal,Dr. Mukesh Semwal,MALE,47,GENERAL,SUCI(C),Battery Torch,1404,33,1437,1355796
Uttarakhand,Garhwal,Shanti Prasad Bhatt,MALE,53,GENERAL,UKKD,Chair,1877,74,1951,1355796
Uttarakhand,Garhwal,Anandmani Dutt Joshi,MALE,51,GENERAL,IND,Camera,1429,24,1453,1355796
Uttarakhand,Garhwal,Bhagwat Prasad,MALE,57,GENERAL,IND,BELT,1581,20,1601,1355796
Uttarakhand,Garhwal,Dr. Ramendra Singh Bhandari,MALE,40,GENERAL,IND,Balloon,2165,25,2190,1355796
Uttarakhand,Garhwal,Vinod Prasad Notiyal,MALE,43,GENERAL,IND,Basket containing Fruits,5277,25,5302,1355796
Uttarakhand,Garhwal,Nota,NULL,NULL,NULL,NOTA,NULL,12181,95,12276,1355796
Uttarakhand,Almora,Ajay Tamta,MALE,46,SC,BJP,Lotus,430455,14196,444651,1337808
Uttarakhand,Almora,Pradeep Tamta,MALE,60,SC,INC,Hand,209836,1829,211665,1337808
Uttarakhand,Almora,Sunder Dhoni (advocate),MALE,41,SC,BSP,Elephant,10059,131,10190,1337808
Uttarakhand,Almora,K.l. Arya,MALE,61,SC,UKKD,Chair,3991,69,4060,1337808
Uttarakhand,Almora,Dropadi Verma,FEMALE,59,SC,UKDD,Electric Pole,2981,69,3050,1337808
Uttarakhand,Almora,Advocate Vimla Arya,FEMALE,32,SC,UPP,Scissors,5291,60,5351,1337808
Uttarakhand,Almora,Nota,NULL,NULL,NULL,NOTA,NULL,15311,194,15505,1337808
Uttarakhand,Nainital-udhamsingh Nagar,Ajay Bhatt,MALE,57,GENERAL,BJP,Lotus,765173,7022,772195,1828433
Uttarakhand,Nainital-udhamsingh Nagar,Er. Navneet Agarwal,MALE,46,GENERAL,BSP,Elephant,28271,184,28455,1828433
Uttarakhand,Nainital-udhamsingh Nagar,Harish Rawat,MALE,71,GENERAL,INC,Hand,431101,1998,433099,1828433
Uttarakhand,Nainital-udhamsingh Nagar,Comrade Dr. Kailash Pandey,MALE,47,GENERAL,CPI(ML)(L),Flag with Three Stars,5468,20,5488,1828433
Uttarakhand,Nainital-udhamsingh Nagar,Er. Jyoti Prakash Tamta,MALE,65,SC,BMUP,Cot,2045,8,2053,1828433
Uttarakhand,Nainital-udhamsingh Nagar,Prem Prasad Arya,MALE,71,SC,PLM,Man Blowing Turha,3332,7,3339,1828433
Uttarakhand,Nainital-udhamsingh Nagar,Sukumar Vishvas,MALE,68,GENERAL,IND,Telephone,3326,7,3333,1828433
Uttarakhand,Nainital-udhamsingh Nagar,Nota,NULL,NULL,NULL,NOTA,NULL,10540,68,10608,1828433
Uttarakhand,Hardwar,Dr. Antriksh Saini,MALE,60,GENERAL,BSP,Elephant,173169,359,173528,1840738
Uttarakhand,Hardwar,Ambrish Kumar,MALE,70,GENERAL,INC,Hand,406264,681,406945,1840738
Uttarakhand,Hardwar,Ramesh Pokhriyal 'nishank',MALE,59,GENERAL,BJP,Lotus,661050,4624,665674,1840738
Uttarakhand,Hardwar,Tribirendra Singh Rawat,MALE,30,GENERAL,UKDD,Electric Pole,3539,34,3573,1840738
Uttarakhand,Hardwar,Narendra Chauhan,MALE,45,GENERAL,BaSaPa,Air Conditioner,935,2,937,1840738
Uttarakhand,Hardwar,Furkan Ali Advocate,MALE,56,GENERAL,PSPL,Key,705,2,707,1840738
Uttarakhand,Hardwar,Bhanpal Singh,MALE,65,SC,BMUP,Cot,801,2,803,1840738
Uttarakhand,Hardwar,Reenu,FEMALE,38,GENERAL,HND,Water Tank,884,13,897,1840738
Uttarakhand,Hardwar,Lalit Kumar,MALE,31,GENERAL,PPID,Black Board,734,4,738,1840738
Uttarakhand,Hardwar,Surendra Kumar Upadhayay,MALE,36,GENERAL,UKKD,Chair,1653,9,1662,1840738
Uttarakhand,Hardwar,Aadil,MALE,30,GENERAL,IND,Camera,1315,4,1319,1840738
Uttarakhand,Hardwar,Dharmendra,MALE,45,GENERAL,IND,Robot,1133,1,1134,1840738
Uttarakhand,Hardwar,Bachi Singh,MALE,32,GENERAL,IND,Balloon,1365,2,1367,1840738
Uttarakhand,Hardwar,"Thakur Manish Singh (verma) swabhimani""""",MALE,47,GENERAL,IND,Man Blowing Turha,2910,3,2913,1840738
Uttarakhand,Hardwar,Shishupal Singh,MALE,46,GENERAL,IND,DIAMOND,2549,3,2552,1840738
Uttarakhand,Hardwar,Nota,NULL,NULL,NULL,NOTA,NULL,6207,74,6281,1840738
Telangana,Adilabad,Godam Nagesh,MALE,54,ST,TRS,Car,318665,149,318814,1489790
Telangana,Adilabad,Rathod Ramesh,MALE,52,ST,INC,Hand,314057,181,314238,1489790
Telangana,Adilabad,Soyam Bapu Rao,MALE,52,ST,BJP,Lotus,376892,482,377374,1489790
Telangana,Adilabad,Kumram Vandana,FEMALE,35,ST,NPRP,Tractor Chalata Kisan,8005,2,8007,1489790
Telangana,Adilabad,Dharavath Narendhar Naik,MALE,27,ST,JnP,Glass Tumbler,5233,8,5241,1489790
Telangana,Adilabad,Pawar Krishna,MALE,38,ST,RaJPa,Helmet,2702,3,2705,1489790
Telangana,Adilabad,Bheemrao,MALE,33,ST,APoI,Coat,6833,4,6837,1489790
Telangana,Adilabad,Aare Ellanna,MALE,53,ST,IND,Bat,3019,0,3019,1489790
Telangana,Adilabad,Kumra Raju,MALE,29,ST,IND,Ring,4388,0,4388,1489790
Telangana,Adilabad,Ganta Pentanna,MALE,47,ST,IND,Pot,4548,0,4548,1489790
Telangana,Adilabad,Nethavath Ramdas,MALE,46,ST,IND,Gas Cylinder,5523,0,5523,1489790
Telangana,Adilabad,Nota,NULL,NULL,NULL,NOTA,NULL,13030,6,13036,1489790
Telangana,Peddapalle,Agam Chandrasekhar,MALE,60,SC,INC,Hand,345955,186,346141,1479091
Telangana,Peddapalle,S.kumar,MALE,52,SC,BJP,Lotus,92305,301,92606,1479091
Telangana,Peddapalle,Bala Kalyan Panja,MALE,36,SC,BSP,Elephant,10194,9,10203,1479091
Telangana,Peddapalle,Venkatesh Netha Borlakunta,MALE,42,SC,TRS,Car,441007,314,441321,1479091
Telangana,Peddapalle,Erugurala Bhagyalaxmi,FEMALE,27,SC,PPOI,FLUTE,4044,11,4055,1479091
Telangana,Peddapalle,S. Krishna,MALE,34,SC,SDC,Well,3501,0,3501,1479091
Telangana,Peddapalle,Thadem Raju,MALE,42,SC,IPBP,Trumpet,1965,0,1965,1479091
Telangana,Peddapalle,Velthuru Mallaiah,MALE,63,SC,RPI(KH),Helicopter,2597,1,2598,1479091
Telangana,Peddapalle,Sabbani Krishna,MALE,56,SC,MCPI,COMPUTER,6814,4,6818,1479091
Telangana,Peddapalle,Sankenapalli Devadas,MALE,40,SC,ACDP,Jackfruit,2215,0,2215,1479091
Telangana,Peddapalle,Arsham Ashok,MALE,31,SC,IND,Gas Cylinder,2459,0,2459,1479091
Telangana,Peddapalle,Ambala Mahendar,MALE,46,SC,IND,Tractor Chalata Kisan,6902,3,6905,1479091
Telangana,Peddapalle,Kuntala Narsaiah,MALE,42,SC,IND,Road Roller,18217,2,18219,1479091
Telangana,Peddapalle,Gaddala Vinay Kumar,MALE,62,SC,IND,Glass Tumbler,6537,0,6537,1479091
Telangana,Peddapalle,Godisella Nagamani,FEMALE,28,SC,IND,Frock,3885,1,3886,1479091
Telangana,Peddapalle,Durgam. Rajanna,MALE,27,SC,IND,Bat,7383,1,7384,1479091
Telangana,Peddapalle,Rajesh Erikilla,MALE,31,SC,IND,SHIP,4267,0,4267,1479091
Telangana,Peddapalle,Nota,NULL,NULL,NULL,NOTA,NULL,8951,20,8971,1479091
Telangana,Karimnagar,Ponnam Prabhaker,MALE,52,GENERAL,INC,Hand,179140,118,179258,1651543
Telangana,Karimnagar,Bandi Sanjay Kumar,MALE,47,GENERAL,BJP,Lotus,497462,814,498276,1651543
Telangana,Karimnagar,Boianapalli Vinod Kumar,MALE,59,GENERAL,TRS,Car,408560,208,408768,1651543
Telangana,Karimnagar,Venkanna Anagandula,MALE,43,GENERAL,BSP,Elephant,9753,11,9764,1651543
Telangana,Karimnagar,Anilkumar Chintha,MALE,33,GENERAL,PPOI,FLUTE,1269,0,1269,1651543
Telangana,Karimnagar,Aila Prasanna,FEMALE,45,GENERAL,ACDP,Jackfruit,1458,1,1459,1651543
Telangana,Karimnagar,Palle Prashanth,MALE,28,GENERAL,JASWP,Walking Stick,1056,0,1056,1651543
Telangana,Karimnagar,Reddy Venugopal,MALE,32,GENERAL,SMFB,Crane,1431,0,1431,1651543
Telangana,Karimnagar,Kota Shyamkumar,MALE,31,GENERAL,IND,Batsman,1454,0,1454,1651543
Telangana,Karimnagar,Gangarapu Thirupathi,MALE,45,SC,IND,Gas Cylinder,1814,0,1814,1651543
Telangana,Karimnagar,Chiliveru Srikanth,MALE,36,GENERAL,IND,Frock,3470,0,3470,1651543
Telangana,Karimnagar,Durvasa Reddy Pakala,MALE,38,GENERAL,IND,Matchbox,11635,2,11637,1651543
Telangana,Karimnagar,Pabba Bhanu Laxman,MALE,25,GENERAL,IND,DIAMOND,6384,1,6385,1651543
Telangana,Karimnagar,Mukkisa Rathnakar Reddy,MALE,42,GENERAL,IND,Bat,5851,0,5851,1651543
Telangana,Karimnagar,Rameshbabu Shanigarapu,MALE,34,SC,IND,Television,7826,0,7826,1651543
Telangana,Karimnagar,Nota,NULL,NULL,NULL,NOTA,NULL,7975,4,7979,1651543
Telangana,Nizamabad,Arvind Dharmapuri,MALE,43,GENERAL,BJP,Lotus,479748,836,480584,1553385
Telangana,Nizamabad,Kalvakuntla Kavitha,FEMALE,41,GENERAL,TRS,Car,409481,228,409709,1553385
Telangana,Nizamabad,Madhu Goud Yaskhi,MALE,61,GENERAL,INC,Hand,69173,67,69240,1553385
Telangana,Nizamabad,Anjaiah Kondani,MALE,36,GENERAL,PPOI,FLUTE,1229,0,1229,1553385
Telangana,Nizamabad,Bathnathe Shankar,MALE,42,GENERAL,JnP,Glass Tumbler,2019,4,2023,1553385
Telangana,Nizamabad,Rotte Chakradhar Sharma,MALE,38,GENERAL,SMFB,Crane,495,0,495,1553385
Telangana,Nizamabad,S. Sagar,MALE,36,SC,BMUP,Cot,754,3,757,1553385
Telangana,Nizamabad,Anjaiah,MALE,38,GENERAL,IND,Baby Walker,325,0,325,1553385
Telangana,Nizamabad,Ayileni Vikram Reddy,MALE,39,GENERAL,IND,Violin,734,0,734,1553385
Telangana,Nizamabad,Alloori Anil Kumar,MALE,27,GENERAL,IND,Laptop,416,0,416,1553385
Telangana,Nizamabad,Alluri Limba Reddy,MALE,51,SC,IND,Bangles,662,0,662,1553385
Telangana,Nizamabad,Akula Hanmandlu,MALE,41,GENERAL,IND,Basket containing Fruits,1610,0,1610,1553385
Telangana,Nizamabad,Are Sayanna,MALE,37,SC,IND,Batsman,851,0,851,1553385
Telangana,Nizamabad,Armoor Sagar,MALE,34,GENERAL,IND,Battery Torch,1092,0,1092,1553385
Telangana,Nizamabad,Asli Ganesh,MALE,29,ST,IND,Bead Necklace,2648,0,2648,1553385
Telangana,Nizamabad,Ippa Lachanna,MALE,53,GENERAL,IND,Bicycle Pump,6096,0,6096,1553385
Telangana,Nizamabad,Urumalla Laxma Reddy,MALE,57,GENERAL,IND,Binoculars,1673,0,1673,1553385
Telangana,Nizamabad,Adamala Ravindhar Reddy,MALE,50,GENERAL,IND,BISCUIT,1035,0,1035,1553385
Telangana,Nizamabad,Eleti Mohan Reddy,MALE,36,GENERAL,IND,Black Board,366,0,366,1553385
Telangana,Nizamabad,Eleti Malla Reddy,MALE,40,GENERAL,IND,Boat with Man and Sail,243,0,243,1553385
Telangana,Nizamabad,Aleti Rajareddy,MALE,44,GENERAL,IND,Camera,1189,0,1189,1553385
Telangana,Nizamabad,Anugu Thirumal,MALE,42,GENERAL,IND,Bread,366,0,366,1553385
Telangana,Nizamabad,Enugu Mallesh,MALE,60,GENERAL,IND,Bread Toaster,233,0,233,1553385
Telangana,Nizamabad,Enugu Rajeshwer,MALE,34,GENERAL,IND,Bricks,238,0,238,1553385
Telangana,Nizamabad,Enugu Shanker,MALE,35,GENERAL,IND,Brief Case,1364,1,1365,1553385
Telangana,Nizamabad,Eleti Laxma Reddy,MALE,41,GENERAL,IND,Apple,337,0,337,1553385
Telangana,Nizamabad,Eleti Sanjeev Reddy,MALE,33,GENERAL,IND,Brush,250,0,250,1553385
Telangana,Nizamabad,N. Omkar Reddy,MALE,29,GENERAL,IND,Cake,1142,0,1142,1553385
Telangana,Nizamabad,Kandukala Shiva Kumar Goud,MALE,48,GENERAL,IND,CALCULATOR,329,0,329,1553385
Telangana,Nizamabad,Kanaka Pramod,MALE,33,SC,IND,Carrom Board,494,0,494,1553385
Telangana,Nizamabad,Katipelly Kumar,MALE,30,GENERAL,IND,Cauliflower,1439,0,1439,1553385
Telangana,Nizamabad,Katipelly Ramesh,MALE,34,GENERAL,IND,CCTV Camera,2535,0,2535,1553385
Telangana,Nizamabad,Kamareddy Santosh,MALE,39,GENERAL,IND,CHAIN,625,0,625,1553385
Telangana,Nizamabad,A. Karthik,MALE,29,GENERAL,IND,Tray,351,0,351,1553385
Telangana,Nizamabad,Kunta Narayana Reddy,MALE,51,GENERAL,IND,Window,241,0,241,1553385
Telangana,Nizamabad,Kumbala Sanjeeva Reddy,MALE,59,GENERAL,IND,Chakki,285,1,286,1553385
Telangana,Nizamabad,Kondhapuram Narsaiah,MALE,48,GENERAL,IND,CHAPATI ROLLER,2089,0,2089,1553385
Telangana,Nizamabad,Kommula Buchi Reddy,MALE,39,GENERAL,IND,Swing,183,0,183,1553385
Telangana,Nizamabad,Kola Venkatesh,MALE,27,SC,IND,Helmet,209,0,209,1553385
Telangana,Nizamabad,Kongari Sanjeev,MALE,35,GENERAL,IND,Chimney,133,0,133,1553385
Telangana,Nizamabad,Kottala Mahendher,MALE,29,GENERAL,IND,Clip,199,0,199,1553385
Telangana,Nizamabad,A. Gangadhar,MALE,43,GENERAL,IND,Coat,422,0,422,1553385
Telangana,Nizamabad,N. Gangaram,MALE,46,SC,IND,COCONUT FARM,281,0,281,1553385
Telangana,Nizamabad,Ganga Reddy M,MALE,46,GENERAL,IND,Colour Tray & Brush,318,0,318,1553385
Telangana,Nizamabad,R. Gangareddy,MALE,44,GENERAL,IND,Almirah,352,0,352,1553385
Telangana,Nizamabad,M. Gangareddy,MALE,49,GENERAL,IND,BENCH,353,0,353,1553385
Telangana,Nizamabad,K. Ganga Reddy,MALE,44,GENERAL,IND,COMPUTER,844,0,844,1553385
Telangana,Nizamabad,G. C. Gangareddy,MALE,52,GENERAL,IND,Computer Mouse,936,0,936,1553385
Telangana,Nizamabad,P. Ganga Reddy,MALE,41,SC,IND,CUBE,459,0,459,1553385
Telangana,Nizamabad,Gangasaram Raja Reddy,MALE,45,GENERAL,IND,Cup & Saucer,458,0,458,1553385
Telangana,Nizamabad,Gajjala Sai Prasad,MALE,39,GENERAL,IND,CUTTING PLIERS,203,0,203,1553385
Telangana,Nizamabad,Gadkole Ramesh,MALE,37,GENERAL,IND,DIAMOND,878,0,878,1553385
Telangana,Nizamabad,Gaddam Gangareddy,MALE,57,GENERAL,IND,Dish Antenna,173,0,173,1553385
Telangana,Nizamabad,Gaddam Thirupathi,MALE,68,GENERAL,IND,Dolli,257,0,257,1553385
Telangana,Nizamabad,Gaddam Purushotham,MALE,29,GENERAL,IND,Door Handle,125,0,125,1553385
Telangana,Nizamabad,Gaddam Mohan,MALE,34,GENERAL,IND,Drill Machine,128,0,128,1553385
Telangana,Nizamabad,Gaddam Rajendharreddy,MALE,32,GENERAL,IND,Dumbbells,115,0,115,1553385
Telangana,Nizamabad,Gaddam Rajeshwar,MALE,37,GENERAL,IND,SHIP,536,0,536,1553385
Telangana,Nizamabad,Gundeti Srinivas,MALE,31,GENERAL,IND,Ear Rings,175,0,175,1553385
Telangana,Nizamabad,Gujjula Ramesh,MALE,35,GENERAL,IND,Electric Pole,150,0,150,1553385
Telangana,Nizamabad,Guradi Srinivas,MALE,45,GENERAL,IND,Envelope,167,0,167,1553385
Telangana,Nizamabad,Goskula Mahesh Babu,MALE,26,GENERAL,IND,CAN,254,0,254,1553385
Telangana,Nizamabad,Chinthalapelly Ganga Reddy,MALE,49,GENERAL,IND,Extension Board,255,0,255,1553385
